external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C8-PG-Q002	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-RESUME_PERSONAL_INFORMATION	LTL2-C8-G-RESUME_PERSONAL_INFORMATION	medium	recognition	multiple_choice	both	cap_direct	Which information is normally appropriate at the top of a résumé?	Age, height, weight, and marital status	Social Security number and family details	Political and religious beliefs	Name, address, phone number, and email	D	Basic contact information belongs at the top.	1	Basic contact information belongs at the top. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Age, height, weight, and marital status” is plausible, but it does not match the exact concept. Basic contact information belongs at the top.	Not quite. “Social Security number and family details” is plausible, but it does not match the exact concept. Basic contact information belongs at the top.	Not quite. “Political and religious beliefs” is plausible, but it does not match the exact concept. Basic contact information belongs at the top.	Correct. Basic contact information belongs at the top.	Choosing a related communication term that serves a different purpose.	Review resume personal information and compare it with the closest wrong choice. State the key difference in one sentence.	Contact facts, not private biography.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q002	Simple instructional comparison showing resume personal information and a nearby but different concept.	Contact facts, not private biography.	A simple diagram explaining resume personal information.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q003,LTL2-C8-PG-Q004	40
LTL2-C8-PG-Q003	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-RESUME_EDUCATION	LTL2-C8-G-RESUME_EDUCATION	medium	application	multiple_choice	both	cap_direct	For a student with limited work experience, which detail may strengthen education?	Favorite teacher	Daily class schedule	GPA and class rank	Reasons for disliking a course	C	Students may use strong academic indicators to offset limited work history.	1	Students may use strong academic indicators to offset limited work history. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Favorite teacher” is plausible, but it does not match the exact concept. Students may use strong academic indicators to offset limited work history.	Not quite. “Daily class schedule” is plausible, but it does not match the exact concept. Students may use strong academic indicators to offset limited work history.	Correct. Students may use strong academic indicators to offset limited work history.	Not quite. “Reasons for disliking a course” is plausible, but it does not match the exact concept. Students may use strong academic indicators to offset limited work history.	Choosing a related communication term that serves a different purpose.	Review resume education and compare it with the closest wrong choice. State the key difference in one sentence.	Limited experience? Show achievement.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q003	Simple instructional comparison showing resume education and a nearby but different concept.	Limited experience? Show achievement.	A simple diagram explaining resume education.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q004,LTL2-C8-PG-Q005	40
LTL2-C8-PG-Q004	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-RESUME_CHRONOLOGY	LTL2-C8-G-RESUME_CHRONOLOGY	medium	recall	multiple_choice	both	cap_direct	The career chronology method organizes experience by	skills only without positions	positions held and accomplishments in each	references by importance	education before contact information	B	Career chronology lists roles and accomplishments.	1	Career chronology lists roles and accomplishments. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “skills only without positions” is plausible, but it does not match the exact concept. Career chronology lists roles and accomplishments.	Correct. Career chronology lists roles and accomplishments.	Not quite. “references by importance” is plausible, but it does not match the exact concept. Career chronology lists roles and accomplishments.	Not quite. “education before contact information” is plausible, but it does not match the exact concept. Career chronology lists roles and accomplishments.	Choosing a related communication term that serves a different purpose.	Review resume chronology and compare it with the closest wrong choice. State the key difference in one sentence.	Chronology follows positions.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q004	Simple instructional comparison showing resume chronology and a nearby but different concept.	Chronology follows positions.	A simple diagram explaining resume chronology.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q005,LTL2-C8-PG-Q006	40
LTL2-C8-PG-Q005	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-SKILLS_INVENTORY	LTL2-C8-G-SKILLS_INVENTORY	medium	understanding	multiple_choice	both	cap_direct	A skills-inventory résumé focuses on	work-related skills and abilities	dates of every job only	personal information	salary requirements	A	A skills inventory emphasizes abilities.	1	A skills inventory emphasizes abilities. The closest distractors describe related communication ideas but not the precise answer.	Correct. A skills inventory emphasizes abilities.	Not quite. “dates of every job only” is plausible, but it does not match the exact concept. A skills inventory emphasizes abilities.	Not quite. “personal information” is plausible, but it does not match the exact concept. A skills inventory emphasizes abilities.	Not quite. “salary requirements” is plausible, but it does not match the exact concept. A skills inventory emphasizes abilities.	Choosing a related communication term that serves a different purpose.	Review skills inventory and compare it with the closest wrong choice. State the key difference in one sentence.	Skills inventory spotlights abilities.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q005	Simple instructional comparison showing skills inventory and a nearby but different concept.	Skills inventory spotlights abilities.	A simple diagram explaining skills inventory.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q006,LTL2-C8-PG-Q007	40
LTL2-C8-PG-Q006	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-RESUME_RELEVANCE	LTL2-C8-G-RESUME_RELEVANCE	medium	application	multiple_choice	both	cap_direct	A student applying for an airport job should emphasize	every hobby equally	private family information	only elementary-school awards	relevant CAP and aviation experience	D	Résumé content should be relevant to the position.	1	Résumé content should be relevant to the position. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “every hobby equally” is plausible, but it does not match the exact concept. Résumé content should be relevant to the position.	Not quite. “private family information” is plausible, but it does not match the exact concept. Résumé content should be relevant to the position.	Not quite. “only elementary-school awards” is plausible, but it does not match the exact concept. Résumé content should be relevant to the position.	Correct. Résumé content should be relevant to the position.	Choosing a related communication term that serves a different purpose.	Review resume relevance and compare it with the closest wrong choice. State the key difference in one sentence.	Relevant beats complete.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q006	Simple instructional comparison showing resume relevance and a nearby but different concept.	Relevant beats complete.	A simple diagram explaining resume relevance.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q007,LTL2-C8-PG-Q008	40
LTL2-C8-PG-Q007	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-REFERENCES	LTL2-C8-G-REFERENCES	medium	application	multiple_choice	both	cap_direct	Before listing someone as a reference, an applicant should	assume any teacher will agree	list the person without contact information	ask permission and confirm the person will recommend them	choose only relatives	C	References should agree beforehand and speak positively.	1	References should agree beforehand and speak positively. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “assume any teacher will agree” is plausible, but it does not match the exact concept. References should agree beforehand and speak positively.	Not quite. “list the person without contact information” is plausible, but it does not match the exact concept. References should agree beforehand and speak positively.	Correct. References should agree beforehand and speak positively.	Not quite. “choose only relatives” is plausible, but it does not match the exact concept. References should agree beforehand and speak positively.	Choosing a related communication term that serves a different purpose.	Review references and compare it with the closest wrong choice. State the key difference in one sentence.	Ask before you list.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q007	Simple instructional comparison showing references and a nearby but different concept.	Ask before you list.	A simple diagram explaining references.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q008,LTL2-C8-PG-Q009	40
LTL2-C8-PG-Q008	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-INTERVIEW_PURPOSE	LTL2-C8-G-INTERVIEW_PURPOSE	medium	understanding	multiple_choice	both	cap_direct	A job interview allows the employer to	verify only the address	evaluate the applicant beyond the résumé and assess fit	negotiate salary first	replace all reference checks	B	The interview assesses communication, confidence, qualifications, and fit.	1	The interview assesses communication, confidence, qualifications, and fit. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “verify only the address” is plausible, but it does not match the exact concept. The interview assesses communication, confidence, qualifications, and fit.	Correct. The interview assesses communication, confidence, qualifications, and fit.	Not quite. “negotiate salary first” is plausible, but it does not match the exact concept. The interview assesses communication, confidence, qualifications, and fit.	Not quite. “replace all reference checks” is plausible, but it does not match the exact concept. The interview assesses communication, confidence, qualifications, and fit.	Choosing a related communication term that serves a different purpose.	Review interview purpose and compare it with the closest wrong choice. State the key difference in one sentence.	Paper introduces; interview reveals.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q008	Simple instructional comparison showing interview purpose and a nearby but different concept.	Paper introduces; interview reveals.	A simple diagram explaining interview purpose.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q009,LTL2-C8-PG-Q010	40
LTL2-C8-PG-Q009	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-INTERVIEW_PREPARATION	LTL2-C8-G-INTERVIEW_PREPARATION	hard	application	multiple_choice	both	cap_direct	Which preparation is most appropriate?	Research the organization, practice common questions, and bring résumé copies	Memorize one answer for every question	Bring food to appear relaxed	Wait until the interview to research	A	Good preparation includes research, practice, questions, and materials.	1	Good preparation includes research, practice, questions, and materials. The closest distractors describe related communication ideas but not the precise answer.	Correct. Good preparation includes research, practice, questions, and materials.	Not quite. “Memorize one answer for every question” is plausible, but it does not match the exact concept. Good preparation includes research, practice, questions, and materials.	Not quite. “Bring food to appear relaxed” is plausible, but it does not match the exact concept. Good preparation includes research, practice, questions, and materials.	Not quite. “Wait until the interview to research” is plausible, but it does not match the exact concept. Good preparation includes research, practice, questions, and materials.	Choosing a related communication term that serves a different purpose.	Review interview preparation and compare it with the closest wrong choice. State the key difference in one sentence.	Research, rehearse, bring copies.	high	comparison_diagram	optional_after_answer	ltl2_c8_pg_q009	Simple instructional comparison showing interview preparation and a nearby but different concept.	Research, rehearse, bring copies.	A simple diagram explaining interview preparation.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q010,LTL2-C8-PG-Q011	50
LTL2-C8-PG-Q010	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-INTERVIEW_ETIQUETTE	LTL2-C8-G-INTERVIEW_ETIQUETTE	medium	recognition	multiple_choice	both	cap_direct	Which behavior follows the chapter’s interview etiquette?	Bring a parent to negotiate	Complain about a former boss	Discuss pay before qualifications	Arrive early, silence the phone, and give full attention	D	Professional etiquette includes punctuality, attention, and maturity.	1	Professional etiquette includes punctuality, attention, and maturity. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Bring a parent to negotiate” is plausible, but it does not match the exact concept. Professional etiquette includes punctuality, attention, and maturity.	Not quite. “Complain about a former boss” is plausible, but it does not match the exact concept. Professional etiquette includes punctuality, attention, and maturity.	Not quite. “Discuss pay before qualifications” is plausible, but it does not match the exact concept. Professional etiquette includes punctuality, attention, and maturity.	Correct. Professional etiquette includes punctuality, attention, and maturity.	Choosing a related communication term that serves a different purpose.	Review interview etiquette and compare it with the closest wrong choice. State the key difference in one sentence.	Early, attentive, professional.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q010	Simple instructional comparison showing interview etiquette and a nearby but different concept.	Early, attentive, professional.	A simple diagram explaining interview etiquette.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q011,LTL2-C8-PG-Q012	40
LTL2-C8-PG-Q011	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-TWO_WAY_INTERVIEW	LTL2-C8-G-TWO_WAY_INTERVIEW	hard	analysis	multiple_choice	both	cap_direct	Why should applicants prepare questions for the interviewer?	Questions allow avoiding answers	It proves the résumé is unnecessary	The applicant is also evaluating whether the job is a good fit	Applicants should control the interview	C	Both sides use the interview to assess fit.	1	Both sides use the interview to assess fit. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Questions allow avoiding answers” is plausible, but it does not match the exact concept. Both sides use the interview to assess fit.	Not quite. “It proves the résumé is unnecessary” is plausible, but it does not match the exact concept. Both sides use the interview to assess fit.	Correct. Both sides use the interview to assess fit.	Not quite. “Applicants should control the interview” is plausible, but it does not match the exact concept. Both sides use the interview to assess fit.	Choosing a related communication term that serves a different purpose.	Review two-way interview and compare it with the closest wrong choice. State the key difference in one sentence.	They assess you; you assess them.	high	comparison_diagram	optional_after_answer	ltl2_c8_pg_q011	Simple instructional comparison showing two-way interview and a nearby but different concept.	They assess you; you assess them.	A simple diagram explaining two-way interview.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q012,LTL2-C8-PG-Q001	50
LTL2-C8-PG-Q012	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-SOCIAL_MEDIA	LTL2-C8-G-SOCIAL_MEDIA	hard	analysis	multiple_choice	both	cap_direct	Which statement best balances social media’s benefits and drawbacks?	It is private if a post is deleted	It enables rapid connection and sharing, but can expose lasting personal information and encourage uncivil behavior	It helps only extroverts and businesses	It has no effect on employment	B	Social media expands connection but creates privacy, permanence, and civility risks.	1	Social media expands connection but creates privacy, permanence, and civility risks. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “It is private if a post is deleted” is plausible, but it does not match the exact concept. Social media expands connection but creates privacy, permanence, and civility risks.	Correct. Social media expands connection but creates privacy, permanence, and civility risks.	Not quite. “It helps only extroverts and businesses” is plausible, but it does not match the exact concept. Social media expands connection but creates privacy, permanence, and civility risks.	Not quite. “It has no effect on employment” is plausible, but it does not match the exact concept. Social media expands connection but creates privacy, permanence, and civility risks.	Choosing a related communication term that serves a different purpose.	Review social media and compare it with the closest wrong choice. State the key difference in one sentence.	Post widely; permanence follows.	high	comparison_diagram	optional_after_answer	ltl2_c8_pg_q012	Simple instructional comparison showing social media and a nearby but different concept.	Post widely; permanence follows.	A simple diagram explaining social media.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q001,LTL2-C8-PG-Q002	50
