external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C7-PG-Q006	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-LAISSEZ_FAIRE_SITUATIONAL	LTL2-C7-G-LAISSEZ_FAIRE_SITUATIONAL	hard	understanding	multiple_choice	both	cap_direct	In situational leadership, laissez-faire can be appropriate when	a capable, well-trained team can work independently	followers are confused and untrained	a safety emergency requires commands	the leader wishes to avoid responsibility	A	A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership.	1	A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership.	Not quite. “followers are confused and untrained” is plausible, but it does not match the exact concept tested here. A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership.	Not quite. “a safety emergency requires commands” is plausible, but it does not match the exact concept tested here. A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership.	Not quite. “the leader wishes to avoid responsibility” is plausible, but it does not match the exact concept tested here. A hands-off style can fit a capable, coordinated team, even though laissez-faire elsewhere can describe non-leadership.	Confusing positive situational laissez-faire with laissez-faire non-leadership in the transformational continuum.	Review the textbook definition of laissez-faire situational, then compare it with the closest distractor and state the one key difference.	Hands off only when the team can handle it.	high	concept_diagram	optional_after_answer	ltl2_c7_pg_q006	Simple instructional diagram contrasting laissez-faire situational with a nearby but different leadership concept.	Hands off only when the team can handle it.	A simple diagram illustrating laissez-faire situational and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q001,LTL2-C7-PG-Q002	50
LTL2-C7-PH-Q001	Chapter 7 H: Path-Goal Model	LTL2-C7-OBJ-48-49	LTL2-C7-PATH_GOAL_MODEL	LTL2-C7-H-PATH_GOAL_MODEL	medium	understanding	multiple_choice	both	cap_direct	The path-goal model says leaders should	clarify paths, remove obstacles, and support followers toward goals	transform followers’ moral values only	use one fixed leadership style	focus only on task structure	A	Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support.	1	Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support.	Not quite. “transform followers’ moral values only” is plausible, but it does not match the exact concept tested here. Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support.	Not quite. “use one fixed leadership style” is plausible, but it does not match the exact concept tested here. Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support.	Not quite. “focus only on task structure” is plausible, but it does not match the exact concept tested here. Path-goal leadership motivates followers by clarifying the route, removing barriers, and providing needed support.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of path-goal model, then compare it with the closest distractor and state the one key difference.	Show path, clear blocks, support progress.	medium	concept_diagram	optional_after_answer	ltl2_c7_ph_q001	Simple instructional diagram contrasting path-goal model with a nearby but different leadership concept.	Show path, clear blocks, support progress.	A simple diagram illustrating path-goal model and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 48-49	146-148	approved_source	draft	LTL2-C7-PH-Q002,LTL2-C7-PH-Q003	40
LTL2-C7-PH-Q002	Chapter 7 H: Path-Goal Model	LTL2-C7-OBJ-48-49	LTL2-C7-DIRECTIVE_LEADERSHIP	LTL2-C7-H-DIRECTIVE_LEADERSHIP	medium	understanding	multiple_choice	both	cap_direct	In the path-goal model, directive leadership provides	specific expectations, methods, standards, and deadlines	friendliness without task guidance	shared decision-making only	confidence in difficult goals without instructions	A	Directive leadership tells followers what is expected and how, when, and by what standard to do it.	1	Directive leadership tells followers what is expected and how, when, and by what standard to do it. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Directive leadership tells followers what is expected and how, when, and by what standard to do it.	Not quite. “friendliness without task guidance” is plausible, but it does not match the exact concept tested here. Directive leadership tells followers what is expected and how, when, and by what standard to do it.	Not quite. “shared decision-making only” is plausible, but it does not match the exact concept tested here. Directive leadership tells followers what is expected and how, when, and by what standard to do it.	Not quite. “confidence in difficult goals without instructions” is plausible, but it does not match the exact concept tested here. Directive leadership tells followers what is expected and how, when, and by what standard to do it.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of directive leadership, then compare it with the closest distractor and state the one key difference.	Directive gives the map.	medium	concept_diagram	optional_after_answer	ltl2_c7_ph_q002	Simple instructional diagram contrasting directive leadership with a nearby but different leadership concept.	Directive gives the map.	A simple diagram illustrating directive leadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 48-49	146-148	approved_source	draft	LTL2-C7-PH-Q003,LTL2-C7-PH-Q004	40
LTL2-C7-PH-Q003	Chapter 7 H: Path-Goal Model	LTL2-C7-OBJ-48-49	LTL2-C7-SUPPORTIVE_LEADERSHIP	LTL2-C7-H-SUPPORTIVE_LEADERSHIP	medium	understanding	multiple_choice	both	cap_direct	Supportive leadership emphasizes	follower well-being and an approachable, considerate climate	detailed methods and deadlines	shared decision authority	high challenges and confidence only	A	Supportive leadership addresses human needs and makes work more pleasant and encouraging.	1	Supportive leadership addresses human needs and makes work more pleasant and encouraging. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Supportive leadership addresses human needs and makes work more pleasant and encouraging.	Not quite. “detailed methods and deadlines” is plausible, but it does not match the exact concept tested here. Supportive leadership addresses human needs and makes work more pleasant and encouraging.	Not quite. “shared decision authority” is plausible, but it does not match the exact concept tested here. Supportive leadership addresses human needs and makes work more pleasant and encouraging.	Not quite. “high challenges and confidence only” is plausible, but it does not match the exact concept tested here. Supportive leadership addresses human needs and makes work more pleasant and encouraging.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of supportive leadership, then compare it with the closest distractor and state the one key difference.	Supportive cares for the traveler.	medium	concept_diagram	optional_after_answer	ltl2_c7_ph_q003	Simple instructional diagram contrasting supportive leadership with a nearby but different leadership concept.	Supportive cares for the traveler.	A simple diagram illustrating supportive leadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 48-49	146-148	approved_source	draft	LTL2-C7-PH-Q004,LTL2-C7-PH-Q005	40
LTL2-C7-PH-Q004	Chapter 7 H: Path-Goal Model	LTL2-C7-OBJ-48-49	LTL2-C7-PARTICIPATIVE_LEADERSHIP	LTL2-C7-H-PARTICIPATIVE_LEADERSHIP	medium	understanding	multiple_choice	both	cap_direct	Participative path-goal leadership involves	consulting followers and using their ideas in decisions	removing all leader responsibility	setting only difficult goals	correcting exceptions after failure	A	Participative leaders gather follower input and incorporate it into decisions.	1	Participative leaders gather follower input and incorporate it into decisions. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Participative leaders gather follower input and incorporate it into decisions.	Not quite. “removing all leader responsibility” is plausible, but it does not match the exact concept tested here. Participative leaders gather follower input and incorporate it into decisions.	Not quite. “setting only difficult goals” is plausible, but it does not match the exact concept tested here. Participative leaders gather follower input and incorporate it into decisions.	Not quite. “correcting exceptions after failure” is plausible, but it does not match the exact concept tested here. Participative leaders gather follower input and incorporate it into decisions.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of participative leadership, then compare it with the closest distractor and state the one key difference.	Participative asks and includes.	medium	concept_diagram	optional_after_answer	ltl2_c7_ph_q004	Simple instructional diagram contrasting participative leadership with a nearby but different leadership concept.	Participative asks and includes.	A simple diagram illustrating participative leadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 48-49	146-148	approved_source	draft	LTL2-C7-PH-Q005,LTL2-C7-PH-Q001	40
LTL2-C7-PH-Q005	Chapter 7 H: Path-Goal Model	LTL2-C7-OBJ-48-49	LTL2-C7-ACHIEVEMENT_ORIENTED_LEADERSHIP	LTL2-C7-H-ACHIEVEMENT_ORIENTED_LEADERSHIP	hard	understanding	multiple_choice	both	cap_direct	Achievement-oriented leadership is shown when a leader	sets challenging goals and expresses confidence followers can excel	provides step-by-step instructions for a new task	focuses only on comfort	waits for errors before responding	A	Achievement-oriented leaders challenge followers and communicate confidence in their ability.	1	Achievement-oriented leaders challenge followers and communicate confidence in their ability. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Achievement-oriented leaders challenge followers and communicate confidence in their ability.	Not quite. “provides step-by-step instructions for a new task” is plausible, but it does not match the exact concept tested here. Achievement-oriented leaders challenge followers and communicate confidence in their ability.	Not quite. “focuses only on comfort” is plausible, but it does not match the exact concept tested here. Achievement-oriented leaders challenge followers and communicate confidence in their ability.	Not quite. “waits for errors before responding” is plausible, but it does not match the exact concept tested here. Achievement-oriented leaders challenge followers and communicate confidence in their ability.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of achievement-oriented leadership, then compare it with the closest distractor and state the one key difference.	Challenge them—and believe in them.	high	concept_diagram	optional_after_answer	ltl2_c7_ph_q005	Simple instructional diagram contrasting achievement-oriented leadership with a nearby but different leadership concept.	Challenge them—and believe in them.	A simple diagram illustrating achievement-oriented leadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 48-49	146-148	approved_source	draft	LTL2-C7-PH-Q001,LTL2-C7-PH-Q002	50
LTL2-C7-PI-Q001	Chapter 7 I: Leadership Grid	LTL2-C7-OBJ-50-51	LTL2-C7-LEADERSHIP_GRID	LTL2-C7-I-LEADERSHIP_GRID	medium	understanding	multiple_choice	both	cap_direct	The leadership grid examines a leader’s concern for	people and results	power and rank	rewards and punishment	vision and mental models	A	The grid plots concern for people against concern for results.	1	The grid plots concern for people against concern for results. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. The grid plots concern for people against concern for results.	Not quite. “power and rank” is plausible, but it does not match the exact concept tested here. The grid plots concern for people against concern for results.	Not quite. “rewards and punishment” is plausible, but it does not match the exact concept tested here. The grid plots concern for people against concern for results.	Not quite. “vision and mental models” is plausible, but it does not match the exact concept tested here. The grid plots concern for people against concern for results.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of leadership grid, then compare it with the closest distractor and state the one key difference.	Grid = people × results.	medium	concept_diagram	optional_after_answer	ltl2_c7_pi_q001	Simple instructional diagram contrasting leadership grid with a nearby but different leadership concept.	Grid = people × results.	A simple diagram illustrating leadership grid and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 50-51	148-151	approved_source	draft	LTL2-C7-PI-Q002,LTL2-C7-PI-Q003	40
LTL2-C7-PI-Q002	Chapter 7 I: Leadership Grid	LTL2-C7-OBJ-50-51	LTL2-C7-GRID_9,1	LTL2-C7-I-GRID_9,1	medium	understanding	multiple_choice	both	cap_direct	A 9,1 grid leader shows	high concern for results and low concern for people	low concern for results and high concern for people	high concern for both	moderate concern for both	A	The 9,1 style stresses production and task results while giving little attention to people.	1	The 9,1 style stresses production and task results while giving little attention to people. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. The 9,1 style stresses production and task results while giving little attention to people.	Not quite. “low concern for results and high concern for people” is plausible, but it does not match the exact concept tested here. The 9,1 style stresses production and task results while giving little attention to people.	Not quite. “high concern for both” is plausible, but it does not match the exact concept tested here. The 9,1 style stresses production and task results while giving little attention to people.	Not quite. “moderate concern for both” is plausible, but it does not match the exact concept tested here. The 9,1 style stresses production and task results while giving little attention to people.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of grid 9,1, then compare it with the closest distractor and state the one key difference.	9,1: task high, people low.	medium	concept_diagram	optional_after_answer	ltl2_c7_pi_q002	Simple instructional diagram contrasting grid 9,1 with a nearby but different leadership concept.	9,1: task high, people low.	A simple diagram illustrating grid 9,1 and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 50-51	148-151	approved_source	draft	LTL2-C7-PI-Q003,LTL2-C7-PI-Q004	40
LTL2-C7-PI-Q003	Chapter 7 I: Leadership Grid	LTL2-C7-OBJ-50-51	LTL2-C7-GRID_1,9	LTL2-C7-I-GRID_1,9	medium	understanding	multiple_choice	both	cap_direct	A 1,9 grid leader shows	high concern for people and low concern for results	low concern for both	high concern for both	moderate concern for both	A	The 1,9 style emphasizes people and relationships more than task results.	1	The 1,9 style emphasizes people and relationships more than task results. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. The 1,9 style emphasizes people and relationships more than task results.	Not quite. “low concern for both” is plausible, but it does not match the exact concept tested here. The 1,9 style emphasizes people and relationships more than task results.	Not quite. “high concern for both” is plausible, but it does not match the exact concept tested here. The 1,9 style emphasizes people and relationships more than task results.	Not quite. “moderate concern for both” is plausible, but it does not match the exact concept tested here. The 1,9 style emphasizes people and relationships more than task results.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of grid 1,9, then compare it with the closest distractor and state the one key difference.	1,9: people high, task low.	medium	concept_diagram	optional_after_answer	ltl2_c7_pi_q003	Simple instructional diagram contrasting grid 1,9 with a nearby but different leadership concept.	1,9: people high, task low.	A simple diagram illustrating grid 1,9 and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 50-51	148-151	approved_source	draft	LTL2-C7-PI-Q004,LTL2-C7-PI-Q001	40
LTL2-C7-PI-Q004	Chapter 7 I: Leadership Grid	LTL2-C7-OBJ-50-51	LTL2-C7-GRID_9,9	LTL2-C7-I-GRID_9,9	hard	understanding	multiple_choice	both	cap_direct	Which grid position most closely represents high concern for both people and results?	1,1	1,9	9,1	9,9	D	The 9,9 style integrates strong concern for people with strong concern for results.	1	The 9,9 style integrates strong concern for people with strong concern for results. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “1,1” is plausible, but it does not match the exact concept tested here. The 9,9 style integrates strong concern for people with strong concern for results.	Not quite. “1,9” is plausible, but it does not match the exact concept tested here. The 9,9 style integrates strong concern for people with strong concern for results.	Not quite. “9,1” is plausible, but it does not match the exact concept tested here. The 9,9 style integrates strong concern for people with strong concern for results.	Correct. The 9,9 style integrates strong concern for people with strong concern for results.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of grid 9,9, then compare it with the closest distractor and state the one key difference.	9,9: both matter.	high	concept_diagram	optional_after_answer	ltl2_c7_pi_q004	Simple instructional diagram contrasting grid 9,9 with a nearby but different leadership concept.	9,9: both matter.	A simple diagram illustrating grid 9,9 and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 50-51	148-151	approved_source	draft	LTL2-C7-PI-Q001,LTL2-C7-PI-Q002	50
