external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M5-Q070,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-comet,AD5-3-comet,AD5-3-comet,multiple_choice,brief_application,medium_hard,application,An icy object develops a coma and tails as it approaches the Sun. What is it?,An asteroid,A comet,A meteorite,A moon,B,A comet is a small icy body that orbits the Sun.,"Comets are icy solar-system bodies. Heating near the Sun releases gas and dust, forming the coma and tails.",Not correct. An asteroid does not match the concept being tested here.,Correct. A comet is a small icy body that orbits the Sun.,Not correct. A meteorite does not match the concept being tested here.,Not correct. A moon does not match the concept being tested here.,Comet = icy traveler.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 31-32. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,31-32,"Module 5, Chapter 3, pages 31-32",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q069,45,AD_M5_100
AD-M5-Q071,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-asteroid,AD5-3-asteroid,AD5-3-asteroid,multiple_choice,direct_exam_style,medium,recall,Where are most asteroids in our solar system found?,Between Earth and the Moon,Inside the Sun,In the asteroid belt between Mars and Jupiter,Beyond every known planet only,C,Most asteroids are rocky bodies concentrated in the asteroid belt between Mars and Jupiter.,Module 5 defines asteroids as small rocky bodies orbiting the Sun and notes that most are found in the asteroid belt.,Not correct. Between Earth and the Moon does not match the concept being tested here.,Not correct. Inside the Sun does not match the concept being tested here.,Correct. Most asteroids are rocky bodies concentrated in the asteroid belt between Mars and Jupiter.,Not correct. Beyond every known planet only does not match the concept being tested here.,Asteroid belt = Mars to Jupiter.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 26,31. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"26,31","Module 5, Chapter 3, pages 26,31",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q072,35,AD_M5_100
AD-M5-Q072,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-asteroid,AD5-3-asteroid,AD5-3-asteroid,multiple_choice,brief_application,medium_hard,application,A rocky body orbits the Sun in the broad region between Mars and Jupiter. What kind of object is it most likely?,A comet,A meteor,A moon,An asteroid,D,Most asteroids are rocky bodies concentrated in the asteroid belt between Mars and Jupiter.,Module 5 defines asteroids as small rocky bodies orbiting the Sun and notes that most are found in the asteroid belt.,Not correct. A comet does not match the concept being tested here.,Not correct. A meteor does not match the concept being tested here.,Not correct. A moon does not match the concept being tested here.,Correct. Most asteroids are rocky bodies concentrated in the asteroid belt between Mars and Jupiter.,Asteroid belt = Mars to Jupiter.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 26,31. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"26,31","Module 5, Chapter 3, pages 26,31",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q071,45,AD_M5_100
AD-M5-Q073,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-meteor-terms,AD5-3-meteor-terms,AD5-3-meteor-terms,multiple_choice,direct_exam_style,medium,recall,Which sequence correctly matches a small space rock from space to the ground?,Meteoroid → meteor → meteorite,Meteorite → meteoroid → meteor,Meteor → meteorite → meteoroid,Asteroid → comet → meteor,A,"In space it is a meteoroid, in the atmosphere it is a meteor, and on the ground it is a meteorite.","The terms change with location: meteoroid in space, meteor when it produces a streak in Earth’s atmosphere, and meteorite if material survives to reach the surface.","Correct. In space it is a meteoroid, in the atmosphere it is a meteor, and on the ground it is a meteorite.",Not correct. Meteorite → meteoroid → meteor does not match the concept being tested here.,Not correct. Meteor → meteorite → meteoroid does not match the concept being tested here.,Not correct. Asteroid → comet → meteor does not match the concept being tested here.,"Meteoroid in space, meteor in sky, meteorite on ground.","Review Aerospace Dimensions Module 5, Chapter 3, pages 26,31-32,37. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"26,31-32,37","Module 5, Chapter 3, pages 26,31-32,37",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q074,35,AD_M5_100
AD-M5-Q074,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-meteor-terms,AD5-3-meteor-terms,AD5-3-meteor-terms,multiple_choice,brief_application,medium_hard,application,"A rock travels through space, glows as it enters Earth’s atmosphere, and a piece reaches the ground. Which three terms apply in order?",Meteorite → meteoroid → meteor,Meteoroid → meteor → meteorite,Meteor → meteorite → meteoroid,Asteroid → comet → meteor,B,"In space it is a meteoroid, in the atmosphere it is a meteor, and on the ground it is a meteorite.","The terms change with location: meteoroid in space, meteor when it produces a streak in Earth’s atmosphere, and meteorite if material survives to reach the surface.",Not correct. Meteorite → meteoroid → meteor does not match the concept being tested here.,"Correct. In space it is a meteoroid, in the atmosphere it is a meteor, and on the ground it is a meteorite.",Not correct. Meteor → meteorite → meteoroid does not match the concept being tested here.,Not correct. Asteroid → comet → meteor does not match the concept being tested here.,"Meteoroid in space, meteor in sky, meteorite on ground.","Review Aerospace Dimensions Module 5, Chapter 3, pages 26,31-32,37. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"26,31-32,37","Module 5, Chapter 3, pages 26,31-32,37",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q073,45,AD_M5_100
AD-M5-Q075,5,4,Our Solar System: Planets,AD5-4-planet-definition,AD5-4-planet-definition,AD5-4-planet-definition,multiple_choice,direct_exam_style,medium,recall,"According to the IAU definition used in Module 5, what three conditions must a planet meet?","Have a moon, have rings, and be rocky","Be larger than Earth, rotate daily, and have an atmosphere","Orbit the Sun, be nearly round, and clear its orbital neighborhood","Orbit Earth, reflect sunlight, and contain water",C,"A planet must orbit the Sun, be nearly round, and clear its orbital neighborhood.",The IAU definition cited in Module 5 requires all three conditions. The third condition—clearing the orbital neighborhood—is what separates full planets from dwarf planets such as Pluto.,"Not correct. Have a moon, have rings, and be rocky does not match the concept being tested here.","Not correct. Be larger than Earth, rotate daily, and have an atmosphere does not match the concept being tested here.","Correct. A planet must orbit the Sun, be nearly round, and clear its orbital neighborhood.","Not correct. Orbit Earth, reflect sunlight, and contain water does not match the concept being tested here.","Planet = orbit, round, clear.","Review Aerospace Dimensions Module 5, Chapter 4, pages 38. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38,"Module 5, Chapter 4, pages 38",recommended,infographic,optional_modal,module5_planet_dwarf_pluto,module5_planet_dwarf_pluto,module5_planet_dwarf_pluto.png,/assets/cap-visuals/module5_planet_dwarf_pluto.png,approved,true,"The IAU planet definition, dwarf planets, Pluto, and the planet-vs-dwarf distinction.","Planets, Dwarf Planets & Pluto","The IAU planet definition, dwarf planets, Pluto, and the planet-vs-dwarf distinction.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q076,35,AD_M5_100
AD-M5-Q076,5,4,Our Solar System: Planets,AD5-4-planet-definition,AD5-4-planet-definition,AD5-4-planet-definition,multiple_choice,brief_application,medium_hard,application,"An object orbits the Sun and is nearly round, but it shares its orbital neighborhood with many similar objects. Why is it not a full planet?",It does not orbit the Sun,It is not nearly round,It has no atmosphere,It has not cleared its orbital neighborhood,D,"A planet must orbit the Sun, be nearly round, and clear its orbital neighborhood.",The IAU definition cited in Module 5 requires all three conditions. The third condition—clearing the orbital neighborhood—is what separates full planets from dwarf planets such as Pluto.,Not correct. It does not orbit the Sun does not match the concept being tested here.,Not correct. It is not nearly round does not match the concept being tested here.,Not correct. It has no atmosphere does not match the concept being tested here.,"Correct. A planet must orbit the Sun, be nearly round, and clear its orbital neighborhood.","Planet = orbit, round, clear.","Review Aerospace Dimensions Module 5, Chapter 4, pages 38. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38,"Module 5, Chapter 4, pages 38",recommended,infographic,optional_modal,module5_planet_dwarf_pluto,module5_planet_dwarf_pluto,module5_planet_dwarf_pluto.png,/assets/cap-visuals/module5_planet_dwarf_pluto.png,approved,true,"The IAU planet definition, dwarf planets, Pluto, and the planet-vs-dwarf distinction.","Planets, Dwarf Planets & Pluto","The IAU planet definition, dwarf planets, Pluto, and the planet-vs-dwarf distinction.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q075,45,AD_M5_100
AD-M5-Q077,5,4,Our Solar System: Planets,AD5-4-planet-order,AD5-4-planet-order,AD5-4-planet-order,multiple_choice,direct_exam_style,medium,recall,Which list gives the eight planets in correct order from the Sun?,"Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune","Mercury, Earth, Venus, Mars, Saturn, Jupiter, Uranus, Neptune","Venus, Mercury, Earth, Mars, Jupiter, Saturn, Neptune, Uranus","Mercury, Venus, Mars, Earth, Jupiter, Uranus, Saturn, Neptune",A,"The planet order is Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune.",The eight planets are arranged by increasing distance from the Sun. Jupiter follows Mars and begins the group of outer giant planets.,"Correct. The planet order is Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune.","Not correct. Mercury, Earth, Venus, Mars, Saturn, Jupiter, Uranus, Neptune does not match the concept being tested here.","Not correct. Venus, Mercury, Earth, Mars, Jupiter, Saturn, Neptune, Uranus does not match the concept being tested here.","Not correct. Mercury, Venus, Mars, Earth, Jupiter, Uranus, Saturn, Neptune does not match the concept being tested here.",My Very Educated Mother Just Served Us Nachos.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 38-49. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38-49,"Module 5, Chapter 4, pages 38-49",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q078,35,AD_M5_100
AD-M5-Q078,5,4,Our Solar System: Planets,AD5-4-planet-order,AD5-4-planet-order,AD5-4-planet-order,multiple_choice,brief_application,medium_hard,application,A spacecraft leaves Mars heading outward. Which planet does it encounter next?,Saturn,Jupiter,Earth,Uranus,B,"The planet order is Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune.",The eight planets are arranged by increasing distance from the Sun. Jupiter follows Mars and begins the group of outer giant planets.,Not correct. Saturn does not match the concept being tested here.,"Correct. The planet order is Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune.",Not correct. Earth does not match the concept being tested here.,Not correct. Uranus does not match the concept being tested here.,My Very Educated Mother Just Served Us Nachos.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 38-49. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38-49,"Module 5, Chapter 4, pages 38-49",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q077,45,AD_M5_100
AD-M5-Q079,5,4,Our Solar System: Planets,AD5-4-mercury,AD5-4-mercury,AD5-4-mercury,multiple_choice,direct_exam_style,medium,recall,Which planet is both closest to the Sun and the smallest of the eight planets?,Venus,Mars,Mercury,Earth,C,Mercury is the smallest planet and the closest to the Sun.,"Mercury is about 36 million miles from the Sun, is the smallest major planet, and completes an orbit in about 88 Earth days.",Not correct. Venus does not match the concept being tested here.,Not correct. Mars does not match the concept being tested here.,Correct. Mercury is the smallest planet and the closest to the Sun.,Not correct. Earth does not match the concept being tested here.,Mercury = mini and nearest.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 38-39. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38-39,"Module 5, Chapter 4, pages 38-39",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q080,35,AD_M5_100
AD-M5-Q080,5,4,Our Solar System: Planets,AD5-4-mercury,AD5-4-mercury,AD5-4-mercury,multiple_choice,brief_application,medium_hard,application,A planet is only about 0.39 AU from the Sun and completes an orbit in about 88 days. Which planet is it?,Venus,Mars,Earth,Mercury,D,Mercury is the smallest planet and the closest to the Sun.,"Mercury is about 36 million miles from the Sun, is the smallest major planet, and completes an orbit in about 88 Earth days.",Not correct. Venus does not match the concept being tested here.,Not correct. Mars does not match the concept being tested here.,Not correct. Earth does not match the concept being tested here.,Correct. Mercury is the smallest planet and the closest to the Sun.,Mercury = mini and nearest.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 38-39. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,38-39,"Module 5, Chapter 4, pages 38-39",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q079,45,AD_M5_100
AD-M5-Q081,5,4,Our Solar System: Planets,AD5-4-venus,AD5-4-venus,AD5-4-venus,multiple_choice,direct_exam_style,medium,recall,Which planet is the hottest in the solar system?,Venus,Mercury,Earth,Mars,A,Venus is the hottest planet and rotates in the unusual clockwise direction described in Module 5.,Venus has a dense carbon-dioxide atmosphere that creates extreme heat. Module 5 also notes its slow clockwise rotation.,Correct. Venus is the hottest planet and rotates in the unusual clockwise direction described in Module 5.,Not correct. Mercury does not match the concept being tested here.,Not correct. Earth does not match the concept being tested here.,Not correct. Mars does not match the concept being tested here.,Venus = hottest and backward spinner.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 39. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,39,"Module 5, Chapter 4, pages 39",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q082,35,AD_M5_100
AD-M5-Q082,5,4,Our Solar System: Planets,AD5-4-venus,AD5-4-venus,AD5-4-venus,multiple_choice,brief_application,medium_hard,application,"A planet has a thick carbon-dioxide atmosphere, extremely high temperatures, and rotates clockwise. Which planet is it?",Mercury,Venus,Earth,Mars,B,Venus is the hottest planet and rotates in the unusual clockwise direction described in Module 5.,Venus has a dense carbon-dioxide atmosphere that creates extreme heat. Module 5 also notes its slow clockwise rotation.,Not correct. Mercury does not match the concept being tested here.,Correct. Venus is the hottest planet and rotates in the unusual clockwise direction described in Module 5.,Not correct. Earth does not match the concept being tested here.,Not correct. Mars does not match the concept being tested here.,Venus = hottest and backward spinner.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 39. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,39,"Module 5, Chapter 4, pages 39",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q081,45,AD_M5_100
AD-M5-Q083,5,4,Our Solar System: Planets,AD5-4-earth,AD5-4-earth,AD5-4-earth,multiple_choice,direct_exam_style,medium,recall,What major feature makes Earth unique among the planets described in Module 5?,It is the largest planet,It has the most rings,It is the only planet known to sustain life,It is closest to the Sun,C,Earth is the only planet known to sustain life.,"Earth’s distance from the Sun, atmosphere, and liquid water make it uniquely suitable for life among the planets discussed in the module.",Not correct. It is the largest planet does not match the concept being tested here.,Not correct. It has the most rings does not match the concept being tested here.,Correct. Earth is the only planet known to sustain life.,Not correct. It is closest to the Sun does not match the concept being tested here.,Earth = life and liquid water.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 40-41. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,40-41,"Module 5, Chapter 4, pages 40-41",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q084,35,AD_M5_100
AD-M5-Q084,5,4,Our Solar System: Planets,AD5-4-earth,AD5-4-earth,AD5-4-earth,multiple_choice,brief_application,medium_hard,application,"A planet is about 1 AU from the Sun, has liquid water, and a life-supporting atmosphere. Which planet is it?",It is the largest planet,It has the most rings,It is closest to the Sun,It is the only planet known to sustain life,D,Earth is the only planet known to sustain life.,"Earth’s distance from the Sun, atmosphere, and liquid water make it uniquely suitable for life among the planets discussed in the module.",Not correct. It is the largest planet does not match the concept being tested here.,Not correct. It has the most rings does not match the concept being tested here.,Not correct. It is closest to the Sun does not match the concept being tested here.,Correct. Earth is the only planet known to sustain life.,Earth = life and liquid water.,"Review Aerospace Dimensions Module 5, Chapter 4, pages 40-41. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,40-41,"Module 5, Chapter 4, pages 40-41",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q083,45,AD_M5_100
AD-M5-Q085,5,4,Our Solar System: Planets,AD5-4-earth-seasons,AD5-4-earth-seasons,AD5-4-earth-seasons,multiple_choice,direct_exam_style,medium,recall,What is the main reason Earth has seasons?,Earth’s axis is tilted about 23.5°,Earth moves much closer to the Sun each summer,The Moon blocks sunlight in winter,Jupiter changes Earth’s orbit every year,A,Earth’s 23.5° axial tilt causes the seasons.,"Because Earth’s axis is tilted, different hemispheres receive different amounts of direct sunlight during different parts of the year.",Correct. Earth’s 23.5° axial tilt causes the seasons.,Not correct. Earth moves much closer to the Sun each summer does not match the concept being tested here.,Not correct. The Moon blocks sunlight in winter does not match the concept being tested here.,Not correct. Jupiter changes Earth’s orbit every year does not match the concept being tested here.,"Seasons = tilt, not distance.","Review Aerospace Dimensions Module 5, Chapter 4, pages 40. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,40,"Module 5, Chapter 4, pages 40",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q086,35,AD_M5_100
AD-M5-Q086,5,4,Our Solar System: Planets,AD5-4-earth-seasons,AD5-4-earth-seasons,AD5-4-earth-seasons,multiple_choice,brief_application,medium_hard,application,The Northern Hemisphere receives more direct sunlight while the Southern Hemisphere receives less. Which Earth feature causes this seasonal difference?,Earth moves much closer to the Sun each summer,Earth’s axis is tilted about 23.5°,The Moon blocks sunlight in winter,Jupiter changes Earth’s orbit every year,B,Earth’s 23.5° axial tilt causes the seasons.,"Because Earth’s axis is tilted, different hemispheres receive different amounts of direct sunlight during different parts of the year.",Not correct. Earth moves much closer to the Sun each summer does not match the concept being tested here.,Correct. Earth’s 23.5° axial tilt causes the seasons.,Not correct. The Moon blocks sunlight in winter does not match the concept being tested here.,Not correct. Jupiter changes Earth’s orbit every year does not match the concept being tested here.,"Seasons = tilt, not distance.","Review Aerospace Dimensions Module 5, Chapter 4, pages 40. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,40,"Module 5, Chapter 4, pages 40",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q085,45,AD_M5_100
AD-M5-Q087,5,4,Our Solar System: Planets,AD5-4-mars,AD5-4-mars,AD5-4-mars,multiple_choice,direct_exam_style,medium,recall,Which planet is known as the Red Planet and has the giant volcano Olympus Mons?,Venus,Jupiter,Mars,Mercury,C,"Mars is the Red Planet, home to Olympus Mons, Phobos, Deimos, and confirmed water ice.","Module 5 describes Mars as a cold, dusty world with enormous volcanic and canyon features. The Phoenix lander confirmed water ice, and Mars has two small moons, Phobos and Deimos.",Not correct. Venus does not match the concept being tested here.,Not correct. Jupiter does not match the concept being tested here.,"Correct. Mars is the Red Planet, home to Olympus Mons, Phobos, Deimos, and confirmed water ice.",Not correct. Mercury does not match the concept being tested here.,"Mars = red, rugged, and water ice.","Review Aerospace Dimensions Module 5, Chapter 4, pages 41-43. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,41-43,"Module 5, Chapter 4, pages 41-43",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q088,35,AD_M5_100
AD-M5-Q088,5,4,Our Solar System: Planets,AD5-4-mars,AD5-4-mars,AD5-4-mars,multiple_choice,brief_application,medium_hard,application,"A rover explores a cold, dusty planet with polar ice caps, two small moons named Phobos and Deimos, and evidence of water ice. Which planet is it?",Venus,Jupiter,Mercury,Mars,D,"Mars is the Red Planet, home to Olympus Mons, Phobos, Deimos, and confirmed water ice.","Module 5 describes Mars as a cold, dusty world with enormous volcanic and canyon features. The Phoenix lander confirmed water ice, and Mars has two small moons, Phobos and Deimos.",Not correct. Venus does not match the concept being tested here.,Not correct. Jupiter does not match the concept being tested here.,Not correct. Mercury does not match the concept being tested here.,"Correct. Mars is the Red Planet, home to Olympus Mons, Phobos, Deimos, and confirmed water ice.","Mars = red, rugged, and water ice.","Review Aerospace Dimensions Module 5, Chapter 4, pages 41-43. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,41-43,"Module 5, Chapter 4, pages 41-43",high,infographic,optional_modal,module5_inner_outer_planets,module5_inner_outer_planets,module5_inner_outer_planets.png,/assets/cap-visuals/module5_inner_outer_planets.png,approved,true,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",The Inner & Outer Planets,"Planet order, inner vs outer planets, and key characteristics of Mercury through Neptune.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q087,45,AD_M5_100
