external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds
AD-M3-Q011,3,1,The Atmosphere,AD3-1-tropopause,AD3-1-tropopause,AD3-1-tropopause,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the tropopause is the boundary between the troposphere and the stratosphere?,mesopause,ionosphere,tropopause,ozonosphere,C,The tropopause is the boundary between the troposphere and the stratosphere.,Tropopause is correct because it means the tropopause is the boundary between the troposphere and the stratosphere.,"Not this one. Mesopause is related to aviation or weather, but this question is specifically about tropopause.","Not this one. Ionosphere is related to aviation or weather, but this question is specifically about tropopause.",Correct. The tropopause is the boundary between the troposphere and the stratosphere.,"Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about tropopause.",Tropopause = top pause between tropo and strato.,"Review Module 3, Chapter 1, pages 2, then explain tropopause in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q012,35
AD-M3-Q012,3,1,The Atmosphere,AD3-1-tropopause,AD3-1-tropopause,AD3-1-tropopause,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? A meteorology question asks for the boundary that separates the weather-filled lower layer from the more stable stratosphere.?,mesopause,ozonosphere,tropopause,ionosphere,C,The tropopause is the boundary between the troposphere and the stratosphere.,Tropopause is correct because it means the tropopause is the boundary between the troposphere and the stratosphere.,"Not this one. Mesopause is related to aviation or weather, but this question is specifically about tropopause.","Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about tropopause.",Correct. The tropopause is the boundary between the troposphere and the stratosphere.,"Not this one. Ionosphere is related to aviation or weather, but this question is specifically about tropopause.",Tropopause = top pause between tropo and strato.,"Review Module 3, Chapter 1, pages 2, then explain tropopause in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q011,45
AD-M3-Q013,3,1,The Atmosphere,AD3-1-stratosphere,AD3-1-stratosphere,AD3-1-stratosphere,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the stratosphere lies above the tropopause and contains relatively stable air with little weather?,ionosphere,thermosphere,stratosphere,troposphere,C,The stratosphere lies above the tropopause and contains relatively stable air with little weather.,Stratosphere is correct because it means the stratosphere lies above the tropopause and contains relatively stable air with little weather.,"Not this one. Ionosphere is related to aviation or weather, but this question is specifically about stratosphere.","Not this one. Thermosphere is related to aviation or weather, but this question is specifically about stratosphere.",Correct. The stratosphere lies above the tropopause and contains relatively stable air with little weather.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about stratosphere.",Stratosphere = stable layer above weather.,"Review Module 3, Chapter 1, pages 2, then explain stratosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q014,35
AD-M3-Q014,3,1,The Atmosphere,AD3-1-stratosphere,AD3-1-stratosphere,AD3-1-stratosphere,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? A high-flying aircraft is operating in a layer above most weather and below the mesosphere.?,troposphere,stratosphere,thermosphere,ionosphere,B,The stratosphere lies above the tropopause and contains relatively stable air with little weather.,Stratosphere is correct because it means the stratosphere lies above the tropopause and contains relatively stable air with little weather.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about stratosphere.",Correct. The stratosphere lies above the tropopause and contains relatively stable air with little weather.,"Not this one. Thermosphere is related to aviation or weather, but this question is specifically about stratosphere.","Not this one. Ionosphere is related to aviation or weather, but this question is specifically about stratosphere.",Stratosphere = stable layer above weather.,"Review Module 3, Chapter 1, pages 2, then explain stratosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q013,45
AD-M3-Q015,3,1,The Atmosphere,AD3-1-mesosphere,AD3-1-mesosphere,AD3-1-mesosphere,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the mesosphere is the layer above the stratosphere and below the thermosphere?,tropopause,mesosphere,troposphere,ozonosphere,B,The mesosphere is the layer above the stratosphere and below the thermosphere.,Mesosphere is correct because it means the mesosphere is the layer above the stratosphere and below the thermosphere.,"Not this one. Tropopause is related to aviation or weather, but this question is specifically about mesosphere.",Correct. The mesosphere is the layer above the stratosphere and below the thermosphere.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about mesosphere.","Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about mesosphere.",Meso = middle-above strato.,"Review Module 3, Chapter 1, pages 2, then explain mesosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q016,35
AD-M3-Q016,3,1,The Atmosphere,AD3-1-mesosphere,AD3-1-mesosphere,AD3-1-mesosphere,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which atmospheric layer lies between the stratosphere and thermosphere.?,mesosphere,tropopause,ozonosphere,troposphere,A,The mesosphere is the layer above the stratosphere and below the thermosphere.,Mesosphere is correct because it means the mesosphere is the layer above the stratosphere and below the thermosphere.,Correct. The mesosphere is the layer above the stratosphere and below the thermosphere.,"Not this one. Tropopause is related to aviation or weather, but this question is specifically about mesosphere.","Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about mesosphere.","Not this one. Troposphere is related to aviation or weather, but this question is specifically about mesosphere.",Meso = middle-above strato.,"Review Module 3, Chapter 1, pages 2, then explain mesosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q015,45
AD-M3-Q017,3,1,The Atmosphere,AD3-1-thermosphere,AD3-1-thermosphere,AD3-1-thermosphere,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the thermosphere is the upper atmospheric layer where temperatures increase greatly?,troposphere,stratosphere,thermosphere,mesosphere,C,The thermosphere is the upper atmospheric layer where temperatures increase greatly.,Thermosphere is correct because it means the thermosphere is the upper atmospheric layer where temperatures increase greatly.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about thermosphere.","Not this one. Stratosphere is related to aviation or weather, but this question is specifically about thermosphere.",Correct. The thermosphere is the upper atmospheric layer where temperatures increase greatly.,"Not this one. Mesosphere is related to aviation or weather, but this question is specifically about thermosphere.",Thermo = hot upper layer.,"Review Module 3, Chapter 1, pages 2, then explain thermosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q018,35
AD-M3-Q018,3,1,The Atmosphere,AD3-1-thermosphere,AD3-1-thermosphere,AD3-1-thermosphere,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which named temperature layer begins around 50 miles up and can become extremely hot.?,troposphere,thermosphere,mesosphere,stratosphere,B,The thermosphere is the upper atmospheric layer where temperatures increase greatly.,Thermosphere is correct because it means the thermosphere is the upper atmospheric layer where temperatures increase greatly.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about thermosphere.",Correct. The thermosphere is the upper atmospheric layer where temperatures increase greatly.,"Not this one. Mesosphere is related to aviation or weather, but this question is specifically about thermosphere.","Not this one. Stratosphere is related to aviation or weather, but this question is specifically about thermosphere.",Thermo = hot upper layer.,"Review Module 3, Chapter 1, pages 2, then explain thermosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,2,"Module 3, Chapter 1, pages 2",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q017,45
AD-M3-Q019,3,1,The Atmosphere,AD3-1-ozonosphere,AD3-1-ozonosphere,AD3-1-ozonosphere,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the ozonosphere is the region where ozone forms and helps shield Earth from ultraviolet radiation?,ozonosphere,ionosphere,mesosphere,troposphere,A,The ozonosphere is the region where ozone forms and helps shield earth from ultraviolet radiation.,Ozonosphere is correct because it means the ozonosphere is the region where ozone forms and helps shield Earth from ultraviolet radiation.,Correct. The ozonosphere is the region where ozone forms and helps shield earth from ultraviolet radiation.,"Not this one. Ionosphere is related to aviation or weather, but this question is specifically about ozonosphere.","Not this one. Mesosphere is related to aviation or weather, but this question is specifically about ozonosphere.","Not this one. Troposphere is related to aviation or weather, but this question is specifically about ozonosphere.",Ozone zone = UV shield.,"Review Module 3, Chapter 1, pages 3, then explain ozonosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,3,"Module 3, Chapter 1, pages 3",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q020,35
AD-M3-Q020,3,1,The Atmosphere,AD3-1-ozonosphere,AD3-1-ozonosphere,AD3-1-ozonosphere,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which atmospheric region is especially important because it helps protect life from ultraviolet radiation.?,ozonosphere,mesosphere,troposphere,ionosphere,A,The ozonosphere is the region where ozone forms and helps shield earth from ultraviolet radiation.,Ozonosphere is correct because it means the ozonosphere is the region where ozone forms and helps shield Earth from ultraviolet radiation.,Correct. The ozonosphere is the region where ozone forms and helps shield earth from ultraviolet radiation.,"Not this one. Mesosphere is related to aviation or weather, but this question is specifically about ozonosphere.","Not this one. Troposphere is related to aviation or weather, but this question is specifically about ozonosphere.","Not this one. Ionosphere is related to aviation or weather, but this question is specifically about ozonosphere.",Ozone zone = UV shield.,"Review Module 3, Chapter 1, pages 3, then explain ozonosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,3,"Module 3, Chapter 1, pages 3",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q019,45
AD-M3-Q021,3,1,The Atmosphere,AD3-1-ionosphere,AD3-1-ionosphere,AD3-1-ionosphere,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the ionosphere is a region where particles gain or lose electrons because of solar radiation?,troposphere,ozonosphere,ionosphere,stratosphere,C,The ionosphere is a region where particles gain or lose electrons because of solar radiation.,Ionosphere is correct because it means the ionosphere is a region where particles gain or lose electrons because of solar radiation.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about ionosphere.","Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about ionosphere.",Correct. The ionosphere is a region where particles gain or lose electrons because of solar radiation.,"Not this one. Stratosphere is related to aviation or weather, but this question is specifically about ionosphere.",Ionosphere = ions from electron changes.,"Review Module 3, Chapter 1, pages 3, then explain ionosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,3,"Module 3, Chapter 1, pages 3",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q022,35
AD-M3-Q022,3,1,The Atmosphere,AD3-1-ionosphere,AD3-1-ionosphere,AD3-1-ionosphere,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? A science question asks which region is defined by atoms and molecules gaining or losing electrons.?,troposphere,ionosphere,stratosphere,ozonosphere,B,The ionosphere is a region where particles gain or lose electrons because of solar radiation.,Ionosphere is correct because it means the ionosphere is a region where particles gain or lose electrons because of solar radiation.,"Not this one. Troposphere is related to aviation or weather, but this question is specifically about ionosphere.",Correct. The ionosphere is a region where particles gain or lose electrons because of solar radiation.,"Not this one. Stratosphere is related to aviation or weather, but this question is specifically about ionosphere.","Not this one. Ozonosphere is related to aviation or weather, but this question is specifically about ionosphere.",Ionosphere = ions from electron changes.,"Review Module 3, Chapter 1, pages 3, then explain ionosphere in your own words.",Aerospace Dimensions Module 3: Air Environment,3,"Module 3, Chapter 1, pages 3",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q021,45
AD-M3-Q023,3,1,The Atmosphere,AD3-1-atmosphere_protection,AD3-1-atmosphere_protection,AD3-1-atmosphere_protection,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the atmosphere protects life by moderating climate and shielding Earth from radiation and the vacuum of space?,it allows Earth to have no magnetic effects,it eliminates all weather,atmosphere protection,it removes all solar energy,C,The atmosphere protects life by moderating climate and shielding earth from radiation and the vacuum of space.,Atmosphere protection is correct because it means the atmosphere protects life by moderating climate and shielding Earth from radiation and the vacuum of space.,"Not this one. It allows earth to have no magnetic effects is related to aviation or weather, but this question is specifically about atmosphere protection.","Not this one. It eliminates all weather is related to aviation or weather, but this question is specifically about atmosphere protection.",Correct. The atmosphere protects life by moderating climate and shielding earth from radiation and the vacuum of space.,"Not this one. It removes all solar energy is related to aviation or weather, but this question is specifically about atmosphere protection.","Protect, moderate, shield.","Review Module 3, Chapter 1, pages 1, then explain atmosphere protection in your own words.",Aerospace Dimensions Module 3: Air Environment,1,"Module 3, Chapter 1, pages 1",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q024,35
AD-M3-Q024,3,1,The Atmosphere,AD3-1-atmosphere_protection,AD3-1-atmosphere_protection,AD3-1-atmosphere_protection,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Why is Earth's atmosphere essential for life.?,it eliminates all weather,it allows Earth to have no magnetic effects,it removes all solar energy,atmosphere protection,D,The atmosphere protects life by moderating climate and shielding earth from radiation and the vacuum of space.,Atmosphere protection is correct because it means the atmosphere protects life by moderating climate and shielding Earth from radiation and the vacuum of space.,"Not this one. It eliminates all weather is related to aviation or weather, but this question is specifically about atmosphere protection.","Not this one. It allows earth to have no magnetic effects is related to aviation or weather, but this question is specifically about atmosphere protection.","Not this one. It removes all solar energy is related to aviation or weather, but this question is specifically about atmosphere protection.",Correct. The atmosphere protects life by moderating climate and shielding earth from radiation and the vacuum of space.,"Protect, moderate, shield.","Review Module 3, Chapter 1, pages 1, then explain atmosphere protection in your own words.",Aerospace Dimensions Module 3: Air Environment,1,"Module 3, Chapter 1, pages 1",high,educational_infographic,optional_after_answer,module3_atmosphere_layers,module3_atmosphere_layers,module3_atmosphere_layers.png,/assets/cap-visuals/module3_atmosphere_layers.png,approved,true,"Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.","Atmosphere composition, standard lapse rate, and major layers from troposphere through thermosphere.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q023,45
