external_id	module_number	chapter_number	chapter_title	objective_code	concept_code	question_family_code	question_type	question_style	difficulty	cognitive_level	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	memory_aid	remediation_text	source_document	source_pages	source_reference_text	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	visual_group	visual_file_name	visual_storage_path	visual_status	show_visual_button	exam_likeness	distractor_difficulty	eligible_for_final_exam	final_exam_weight	content_origin	style_reference	review_status	reinforcement_question_ids	estimated_time_seconds
AD-M1-Q067	1	2	Rising Air	AD1-2-heated_air_behavior	AD1-2-heated_air_behavior	AD1-2-heated_air_behavior	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: heated air expands, becomes less dense, experiences lower pressure, and tends to rise?	heated air behavior	keeps the same density	contracts while pressure rises	becomes denser and sinks	A	Heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Heated air behavior is correct because it means heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Correct. Heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Not this one. Keeps the same density is a different aerospace concept; the description matches heated air behavior.	Not this one. Contracts while pressure rises is a different aerospace concept; the description matches heated air behavior.	Not this one. Becomes denser and sinks is a different aerospace concept; the description matches heated air behavior.	Warm air expands and rises.	Review Module 1, Chapter 2, pages 31-32, and explain heated air behavior without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating heated air behavior.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q068	35
AD-M1-Q068	1	2	Rising Air	AD1-2-heated_air_behavior	AD1-2-heated_air_behavior	AD1-2-heated_air_behavior	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Sunlight warms an air parcel near the ground.	becomes denser and sinks	contracts while pressure rises	heated air behavior	keeps the same density	C	Heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Heated air behavior is correct because it means heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Not this one. Becomes denser and sinks is a different aerospace concept; the description matches heated air behavior.	Not this one. Contracts while pressure rises is a different aerospace concept; the description matches heated air behavior.	Correct. Heated air expands, becomes less dense, experiences lower pressure, and tends to rise.	Not this one. Keeps the same density is a different aerospace concept; the description matches heated air behavior.	Warm air expands and rises.	Identify the clue in the situation that distinguishes heated air behavior from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating heated air behavior.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q067	45
AD-M1-Q069	1	2	Rising Air	AD1-2-lapse_rate	AD1-2-lapse_rate	AD1-2-lapse_rate	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the average decrease in temperature as altitude increases?	glide ratio	lift coefficient	convection rate	lapse rate	D	The average decrease in temperature as altitude increases.	Lapse rate is correct because it means the average decrease in temperature as altitude increases.	Not this one. Glide ratio is a different aerospace concept; the description matches lapse rate.	Not this one. Lift coefficient is a different aerospace concept; the description matches lapse rate.	Not this one. Convection rate is a different aerospace concept; the description matches lapse rate.	Correct. The average decrease in temperature as altitude increases.	Higher usually means cooler.	Review Module 1, Chapter 2, pages 31-32, and explain lapse rate without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating lapse rate.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q070	35
AD-M1-Q070	1	2	Rising Air	AD1-2-lapse_rate	AD1-2-lapse_rate	AD1-2-lapse_rate	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Temperature drops about 3.5°F for each 1,000 feet gained.	lift coefficient	convection rate	glide ratio	lapse rate	D	The average decrease in temperature as altitude increases.	Lapse rate is correct because it means the average decrease in temperature as altitude increases.	Not this one. Lift coefficient is a different aerospace concept; the description matches lapse rate.	Not this one. Convection rate is a different aerospace concept; the description matches lapse rate.	Not this one. Glide ratio is a different aerospace concept; the description matches lapse rate.	Correct. The average decrease in temperature as altitude increases.	Higher usually means cooler.	Identify the clue in the situation that distinguishes lapse rate from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating lapse rate.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q069	45
AD-M1-Q071	1	2	Rising Air	AD1-2-atmospheric_stability	AD1-2-atmospheric_stability	AD1-2-atmospheric_stability	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the atmosphere's resistance to vertical motion?	the speed of horizontal wind	the airplane's resistance to roll	atmospheric stability	the strength of gravity	C	The atmosphere's resistance to vertical motion.	Atmospheric stability is correct because it means the atmosphere's resistance to vertical motion.	Not this one. The speed of horizontal wind is a different aerospace concept; the description matches atmospheric stability.	Not this one. The airplane's resistance to roll is a different aerospace concept; the description matches atmospheric stability.	Correct. The atmosphere's resistance to vertical motion.	Not this one. The strength of gravity is a different aerospace concept; the description matches atmospheric stability.	Stable air resists vertical motion.	Review Module 1, Chapter 2, pages 31-32, and explain atmospheric stability without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating atmospheric stability.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q072	35
AD-M1-Q072	1	2	Rising Air	AD1-2-atmospheric_stability	AD1-2-atmospheric_stability	AD1-2-atmospheric_stability	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The atmosphere strongly suppresses convection and rising thermals.	the airplane's resistance to roll	the strength of gravity	atmospheric stability	the speed of horizontal wind	C	The atmosphere's resistance to vertical motion.	Atmospheric stability is correct because it means the atmosphere's resistance to vertical motion.	Not this one. The airplane's resistance to roll is a different aerospace concept; the description matches atmospheric stability.	Not this one. The strength of gravity is a different aerospace concept; the description matches atmospheric stability.	Correct. The atmosphere's resistance to vertical motion.	Not this one. The speed of horizontal wind is a different aerospace concept; the description matches atmospheric stability.	Stable air resists vertical motion.	Identify the clue in the situation that distinguishes atmospheric stability from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating atmospheric stability.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q071	45
AD-M1-Q073	1	2	Rising Air	AD1-2-glider	AD1-2-glider	AD1-2-glider	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: an unpowered aircraft towed to altitude that then glides toward Earth?	sailplane	glider	balloon	powered airplane	B	An unpowered aircraft towed to altitude that then glides toward earth.	Glider is correct because it means an unpowered aircraft towed to altitude that then glides toward Earth.	Not this one. Sailplane is a different aerospace concept; the description matches glider.	Correct. An unpowered aircraft towed to altitude that then glides toward earth.	Not this one. Balloon is a different aerospace concept; the description matches glider.	Not this one. Powered airplane is a different aerospace concept; the description matches glider.	Glider glides down after release.	Review Module 1, Chapter 2, pages 32-33, and explain glider without looking.	Aerospace Dimensions Module 1: Introduction to Flight	32-33	Module 1, Chapter 2, pages 32-33	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating glider.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q074	35
AD-M1-Q074	1	2	Rising Air	AD1-2-glider	AD1-2-glider	AD1-2-glider	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? After release from a tow plane, the aircraft descends without seeking environmental lift.	powered airplane	sailplane	balloon	glider	D	An unpowered aircraft towed to altitude that then glides toward earth.	Glider is correct because it means an unpowered aircraft towed to altitude that then glides toward Earth.	Not this one. Powered airplane is a different aerospace concept; the description matches glider.	Not this one. Sailplane is a different aerospace concept; the description matches glider.	Not this one. Balloon is a different aerospace concept; the description matches glider.	Correct. An unpowered aircraft towed to altitude that then glides toward earth.	Glider glides down after release.	Identify the clue in the situation that distinguishes glider from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	32-33	Module 1, Chapter 2, pages 32-33	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating glider.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q073	45
AD-M1-Q075	1	2	Rising Air	AD1-2-sailplane	AD1-2-sailplane	AD1-2-sailplane	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: an aircraft designed to soar by exploiting atmospheric energy?	helicopter	balloon	glider in the narrow technical sense	sailplane	D	An aircraft designed to soar by exploiting atmospheric energy.	Sailplane is correct because it means an aircraft designed to soar by exploiting atmospheric energy.	Not this one. Helicopter is a different aerospace concept; the description matches sailplane.	Not this one. Balloon is a different aerospace concept; the description matches sailplane.	Not this one. Glider in the narrow technical sense is a different aerospace concept; the description matches sailplane.	Correct. An aircraft designed to soar by exploiting atmospheric energy.	Sailplane seeks rising air.	Review Module 1, Chapter 2, pages 32-33, and explain sailplane without looking.	Aerospace Dimensions Module 1: Introduction to Flight	32-33	Module 1, Chapter 2, pages 32-33	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating sailplane.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q076	35
AD-M1-Q076	1	2	Rising Air	AD1-2-sailplane	AD1-2-sailplane	AD1-2-sailplane	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot searches for thermals and waves to remain aloft for hours.	glider in the narrow technical sense	sailplane	helicopter	balloon	B	An aircraft designed to soar by exploiting atmospheric energy.	Sailplane is correct because it means an aircraft designed to soar by exploiting atmospheric energy.	Not this one. Glider in the narrow technical sense is a different aerospace concept; the description matches sailplane.	Correct. An aircraft designed to soar by exploiting atmospheric energy.	Not this one. Helicopter is a different aerospace concept; the description matches sailplane.	Not this one. Balloon is a different aerospace concept; the description matches sailplane.	Sailplane seeks rising air.	Identify the clue in the situation that distinguishes sailplane from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	32-33	Module 1, Chapter 2, pages 32-33	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating sailplane.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q075	45
AD-M1-Q077	1	2	Rising Air	AD1-2-soaring	AD1-2-soaring	AD1-2-soaring	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: staying aloft by exploiting energy in the atmosphere?	taxiing	gliding	stalling	soaring	D	Staying aloft by exploiting energy in the atmosphere.	Soaring is correct because it means staying aloft by exploiting energy in the atmosphere.	Not this one. Taxiing is a different aerospace concept; the description matches soaring.	Not this one. Gliding is a different aerospace concept; the description matches soaring.	Not this one. Stalling is a different aerospace concept; the description matches soaring.	Correct. Staying aloft by exploiting energy in the atmosphere.	Soaring uses sky energy.	Review Module 1, Chapter 2, pages 31-33, and explain soaring without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-33	Module 1, Chapter 2, pages 31-33	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating soaring.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q078	35
AD-M1-Q078	1	2	Rising Air	AD1-2-soaring	AD1-2-soaring	AD1-2-soaring	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A pilot repeatedly climbs in thermals rather than simply descending after release.	taxiing	stalling	gliding	soaring	D	Staying aloft by exploiting energy in the atmosphere.	Soaring is correct because it means staying aloft by exploiting energy in the atmosphere.	Not this one. Taxiing is a different aerospace concept; the description matches soaring.	Not this one. Stalling is a different aerospace concept; the description matches soaring.	Not this one. Gliding is a different aerospace concept; the description matches soaring.	Correct. Staying aloft by exploiting energy in the atmosphere.	Soaring uses sky energy.	Identify the clue in the situation that distinguishes soaring from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-33	Module 1, Chapter 2, pages 31-33	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating soaring.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q077	45
AD-M1-Q079	1	2	Rising Air	AD1-2-glide_ratio	AD1-2-glide_ratio	AD1-2-glide_ratio	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: forward distance traveled compared with altitude lost?	temperature lapse rate	airspeed-to-altitude ratio	glide ratio	lift-to-thrust ratio	C	Forward distance traveled compared with altitude lost.	Glide ratio is correct because it means forward distance traveled compared with altitude lost.	Not this one. Temperature lapse rate is a different aerospace concept; the description matches glide ratio.	Not this one. Airspeed-to-altitude ratio is a different aerospace concept; the description matches glide ratio.	Correct. Forward distance traveled compared with altitude lost.	Not this one. Lift-to-thrust ratio is a different aerospace concept; the description matches glide ratio.	Glide ratio = forward : down.	Review Module 1, Chapter 2, pages 31-35, and explain glide ratio without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-35	Module 1, Chapter 2, pages 31-35	high	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating glide ratio.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q080	35
AD-M1-Q080	1	2	Rising Air	AD1-2-glide_ratio	AD1-2-glide_ratio	AD1-2-glide_ratio	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A 20:1 aircraft can travel about 20 miles forward while losing one mile of altitude.	lift-to-thrust ratio	glide ratio	airspeed-to-altitude ratio	temperature lapse rate	B	Forward distance traveled compared with altitude lost.	Glide ratio is correct because it means forward distance traveled compared with altitude lost.	Not this one. Lift-to-thrust ratio is a different aerospace concept; the description matches glide ratio.	Correct. Forward distance traveled compared with altitude lost.	Not this one. Airspeed-to-altitude ratio is a different aerospace concept; the description matches glide ratio.	Not this one. Temperature lapse rate is a different aerospace concept; the description matches glide ratio.	Glide ratio = forward : down.	Identify the clue in the situation that distinguishes glide ratio from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-35	Module 1, Chapter 2, pages 31-35	high	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating glide ratio.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q079	45
AD-M1-Q081	1	2	Rising Air	AD1-2-tow_plane	AD1-2-tow_plane	AD1-2-tow_plane	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: a powered airplane that pulls a glider to release altitude?	sailplane	wave generator	tow plane	balloon chase vehicle	C	A powered airplane that pulls a glider to release altitude.	Tow plane is correct because it means a powered airplane that pulls a glider to release altitude.	Not this one. Sailplane is a different aerospace concept; the description matches tow plane.	Not this one. Wave generator is a different aerospace concept; the description matches tow plane.	Correct. A powered airplane that pulls a glider to release altitude.	Not this one. Balloon chase vehicle is a different aerospace concept; the description matches tow plane.	Tow plane takes glider up.	Review Module 1, Chapter 2, pages 31-34, and explain tow plane without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-34	Module 1, Chapter 2, pages 31-34	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating tow plane.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q082	35
AD-M1-Q082	1	2	Rising Air	AD1-2-tow_plane	AD1-2-tow_plane	AD1-2-tow_plane	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A single-engine aircraft pulls an unpowered craft into the air before release.	tow plane	sailplane	balloon chase vehicle	wave generator	A	A powered airplane that pulls a glider to release altitude.	Tow plane is correct because it means a powered airplane that pulls a glider to release altitude.	Correct. A powered airplane that pulls a glider to release altitude.	Not this one. Sailplane is a different aerospace concept; the description matches tow plane.	Not this one. Balloon chase vehicle is a different aerospace concept; the description matches tow plane.	Not this one. Wave generator is a different aerospace concept; the description matches tow plane.	Tow plane takes glider up.	Identify the clue in the situation that distinguishes tow plane from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-34	Module 1, Chapter 2, pages 31-34	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating tow plane.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q081	45
AD-M1-Q083	1	2	Rising Air	AD1-2-mountain_wave	AD1-2-mountain_wave	AD1-2-mountain_wave	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: strong rising and sinking wave motion created as air moves across mountain ranges?	wingtip vortex	thermal	mountain wave	sea breeze	C	Strong rising and sinking wave motion created as air moves across mountain ranges.	Mountain wave is correct because it means strong rising and sinking wave motion created as air moves across mountain ranges.	Not this one. Wingtip vortex is a different aerospace concept; the description matches mountain wave.	Not this one. Thermal is a different aerospace concept; the description matches mountain wave.	Correct. Strong rising and sinking wave motion created as air moves across mountain ranges.	Not this one. Sea breeze is a different aerospace concept; the description matches mountain wave.	Mountain air makes waves.	Review Module 1, Chapter 2, pages 31-35, and explain mountain wave without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-35	Module 1, Chapter 2, pages 31-35	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating mountain wave.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q084	35
AD-M1-Q084	1	2	Rising Air	AD1-2-mountain_wave	AD1-2-mountain_wave	AD1-2-mountain_wave	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A sailplane climbs in smooth rising air downwind of a mountain range.	sea breeze	wingtip vortex	thermal	mountain wave	D	Strong rising and sinking wave motion created as air moves across mountain ranges.	Mountain wave is correct because it means strong rising and sinking wave motion created as air moves across mountain ranges.	Not this one. Sea breeze is a different aerospace concept; the description matches mountain wave.	Not this one. Wingtip vortex is a different aerospace concept; the description matches mountain wave.	Not this one. Thermal is a different aerospace concept; the description matches mountain wave.	Correct. Strong rising and sinking wave motion created as air moves across mountain ranges.	Mountain air makes waves.	Identify the clue in the situation that distinguishes mountain wave from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-35	Module 1, Chapter 2, pages 31-35	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating mountain wave.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q083	45
AD-M1-Q085	1	3	Balloons	AD1-3-buoyancy	AD1-3-buoyancy	AD1-3-buoyancy	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the tendency to rise or float within a fluid such as the atmosphere?	drag	convection	buoyancy	thrust	C	The tendency to rise or float within a fluid such as the atmosphere.	Buoyancy is correct because it means the tendency to rise or float within a fluid such as the atmosphere.	Not this one. Drag is a different aerospace concept; the description matches buoyancy.	Not this one. Convection is a different aerospace concept; the description matches buoyancy.	Correct. The tendency to rise or float within a fluid such as the atmosphere.	Not this one. Thrust is a different aerospace concept; the description matches buoyancy.	Buoyancy makes lighter material rise.	Review Module 1, Chapter 3, pages 38-40, and explain buoyancy without looking.	Aerospace Dimensions Module 1: Introduction to Flight	38-40	Module 1, Chapter 3, pages 38-40	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating buoyancy.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q086	35
AD-M1-Q086	1	3	Balloons	AD1-3-buoyancy	AD1-3-buoyancy	AD1-3-buoyancy	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A parcel of low-density hot air rises in cooler, denser surrounding air.	thrust	buoyancy	convection	drag	B	The tendency to rise or float within a fluid such as the atmosphere.	Buoyancy is correct because it means the tendency to rise or float within a fluid such as the atmosphere.	Not this one. Thrust is a different aerospace concept; the description matches buoyancy.	Correct. The tendency to rise or float within a fluid such as the atmosphere.	Not this one. Convection is a different aerospace concept; the description matches buoyancy.	Not this one. Drag is a different aerospace concept; the description matches buoyancy.	Buoyancy makes lighter material rise.	Identify the clue in the situation that distinguishes buoyancy from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	38-40	Module 1, Chapter 3, pages 38-40	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating buoyancy.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q085	45
AD-M1-Q087	1	3	Balloons	AD1-3-envelope	AD1-3-envelope	AD1-3-envelope	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the main fabric body containing the balloon's hot or lighter-than-air gas?	envelope	gore	gondola	burner	A	The main fabric body containing the balloon's hot or lighter-than-air gas.	Envelope is correct because it means the main fabric body containing the balloon's hot or lighter-than-air gas.	Correct. The main fabric body containing the balloon's hot or lighter-than-air gas.	Not this one. Gore is a different aerospace concept; the description matches envelope.	Not this one. Gondola is a different aerospace concept; the description matches envelope.	Not this one. Burner is a different aerospace concept; the description matches envelope.	Envelope holds the lifting air.	Review Module 1, Chapter 3, pages 38-41, and explain envelope without looking.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating envelope.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q088	35
